keyword_id,query_raw,query_normalized,service_id,intent,relevance,exclusion_reason,geo,entities,frozen_collision,owner_url,sources,seed,region,device,broad_frequency,phrase_frequency,exact_frequency,impressions,clicks,ctr,avg_position,current_url,collected_at,review_status,final_decision,review_reason
K006757,стоимость отмостки вокруг дома цена ярославль за квадратный,стоимость отмостки вокруг дома цена ярославль за квадратный,,transactional,frozen_collision,,Ярославль,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006760,стоимость погонного метра дренажа,стоимость погонного метра дренажа,,transactional,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,9.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006761,стоимость подготовки и заливки отмостки ярославская область,стоимость подготовки и заливки отмостки ярославская область,,transactional,frozen_collision,,Ярославская область,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006762,стоимость подготовки и заливки отмостки ярославская область прайс,стоимость подготовки и заливки отмостки ярославская область прайс,,transactional,frozen_collision,,Ярославская область,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006769,стоимость проектных работ по дренажу калькулятор,стоимость проектных работ по дренажу калькулятор,,transactional,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006770,стоимость работ за отмостку с метра,стоимость работ за отмостку с метра,,transactional,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,9.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006776,стоимость работы укладка тротуарной плитки сейчас на рынке,стоимость работы укладка тротуарной плитки сейчас на рынке,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,4.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006777,стоимость работы ярославской области по укладке дренажа,стоимость работы ярославской области по укладке дренажа,,transactional,frozen_collision,,Ярославская область,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,4.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006780,стоимость укладки 1 квадратного метра тротуарной плитки,стоимость укладки 1 квадратного метра тротуарной плитки,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,11.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006781,стоимость укладки 1 квадратного метра тротуарной плитки в ярославле,стоимость укладки 1 квадратного метра тротуарной плитки в ярославле,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,13.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006782,стоимость укладки брусчатки под ключ в переславле залесском цена за квадратный метр,стоимость укладки брусчатки под ключ в переславле залесском цена за квадратный метр,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006785,стоимость укладки тротуарной плитки за м2,стоимость укладки тротуарной плитки за м2,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,3,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006786,стоимость укладки тротуарной плитки за м2 в ярославле,стоимость укладки тротуарной плитки за м2 в ярославле,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,13.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006787,стоимость укладки тротуарной плитки за м2 с работой и материалом,стоимость укладки тротуарной плитки за м2 с работой и материалом,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006788,стоимость укладки тротуарной плитки с разборкой и планировкой,стоимость укладки тротуарной плитки с разборкой и планировкой,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006789,стоимость установки 3 погонных метра тротуарной плитки,стоимость установки 3 погонных метра тротуарной плитки,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,9.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006790,стоимость устройства дренажа на участке за метр,стоимость устройства дренажа на участке за метр,,transactional,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,3,0,0.0,8.67,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006840,схема дренажа на 6 сотках,схема дренажа на 6 сотках,,informational,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,2,0,0.0,9.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006841,схема дренажа на участке 10 соток,схема дренажа на участке 10 соток,,informational,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,17,1,5.88,7.47,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006842,схема дренажа на участке 6 соток,схема дренажа на участке 6 соток,,informational,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,2,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006843,схема дренажа участка 10 соток с домом,схема дренажа участка 10 соток с домом,,informational,frozen_collision,,,frozen:drainage|object:site,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006846,схема ливневых колодцев ярославль,схема ливневых колодцев ярославль,,informational,frozen_collision,,Ярославль,frozen:storm_sewer,true,https://exp76.ru/category/livnevaya-kanalizatsiya/,webmaster,,,all,,,,2,0,0.0,15.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006850,схема организации дренажа на участке 6 соток,схема организации дренажа на участке 6 соток,,informational,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,2,0,0.0,7.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006897,считается ли переукладка старой брусчатки и поребриков капитальной стройкой,считается ли переукладка старой брусчатки и поребриков капитальной стройкой,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,7.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006912,тёплая отмостка вокруг дома ярославль,теплая отмостка вокруг дома ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006976,тротуарная плитка можно ли укладывать поверх старой,тротуарная плитка можно ли укладывать поверх старой,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,2.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006977,тротуарная плитка сверху старой,тротуарная плитка сверху старой,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,11.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006978,тротуарная плитка цена за работу,тротуарная плитка цена за работу,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,9.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007008,труба дренажная на въезд участок,труба дренажная на въезд участок,S8,commercial_research,manual_review,,,service:S8|frozen:drainage|object:site,true,https://exp76.ru/category/drenazh-uchastka/,wordstat,въезд на участок,Ярославская область,all,2,,,,,,,,2026-08-20T18:35:06+03:00,reviewed,frozen_owner,mixed_frozen_collision
K007039,тутаев ливневая канализация,тутаев ливневая канализация,,commercial_research,frozen_collision,,Тутаев,frozen:storm_sewer,true,https://exp76.ru/category/livnevaya-kanalizatsiya/,webmaster,,,all,,,,1,0,0.0,2.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007040,тутаев укладка тротуарной плитки цена,тутаев укладка тротуарной плитки цена,,transactional,frozen_collision,,Тутаев,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,8.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007041,тутаев яр. область протяженность системы ливневой канализации,тутаев яр область протяженность системы ливневой канализации,,commercial_research,frozen_collision,,Тутаев,frozen:storm_sewer,true,https://exp76.ru/category/livnevaya-kanalizatsiya/,webmaster,,,all,,,,1,0,0.0,8.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007048,у кого в ярославле заказать отмостку,у кого в ярославле заказать отмостку,,transactional,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,3,0,0.0,8.67,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007053,углич кладка плитки уличная,углич кладка плитки уличная,,commercial_research,frozen_collision,,Углич,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007084,укладка брусчатки в городе переславль,укладка брусчатки в городе переславль,,commercial_research,frozen_collision,,Переславль-Залесский,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007085,укладка брусчатки в переславле залесском цена,укладка брусчатки в переславле залесском цена,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007086,укладка брусчатки поверх старой плитки,укладка брусчатки поверх старой плитки,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007087,укладка брусчатки рыбинск,укладка брусчатки рыбинск,,commercial_research,frozen_collision,,Рыбинск,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,12.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007088,укладка брусчатки стоимость работы,укладка брусчатки стоимость работы,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007089,укладка брусчатки цена рыбинск,укладка брусчатки цена рыбинск,,transactional,frozen_collision,,Рыбинск,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,2,100.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007097,укладка дренажной трубы цена в ярославле,укладка дренажной трубы цена в ярославле,,transactional,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,12.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007098,укладка дренажной трубы цена за работу,укладка дренажной трубы цена за работу,,transactional,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,5,2,40.0,11.2,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007100,укладка камня на старую брусчатку фото,укладка камня на старую брусчатку фото,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,11.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007101,укладка новой тротуарной плитки на старую,укладка новой тротуарной плитки на старую,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,2.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007102,"укладка новой тротуарной плитки на старую можно, или лучше не надо?",укладка новой тротуарной плитки на старую можно или лучше не надо,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,2.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007103,укладка новой тротуарной плитки поверх старой,укладка новой тротуарной плитки поверх старой,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,1,100.0,2.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007105,укладка плитки брусчатки ярославль никита,укладка плитки брусчатки ярославль никита,,commercial_research,frozen_collision,,Ярославль,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,13.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007108,укладка плитки для во дворе дома сколько стоит квадрат метр переславль залесский,укладка плитки для во дворе дома сколько стоит квадрат метр переславль залесский,,commercial_research,frozen_collision,,Переславль-Залесский,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,4.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007109,укладка плитки на даче под ключ,укладка плитки на даче под ключ,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,12.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007110,укладка плитки на дачном участке ярославль,укладка плитки на дачном участке ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,12.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007125,укладка тротуарной плитки в переславле,укладка тротуарной плитки в переславле,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007126,укладка тротуарной плитки в рыбинске,укладка тротуарной плитки в рыбинске,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007127,укладка тротуарной плитки в тутаеве,укладка тротуарной плитки в тутаеве,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007128,укладка тротуарной плитки в угличе ярославской области,укладка тротуарной плитки в угличе ярославской области,,commercial_research,frozen_collision,,Ярославская область,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,9.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007129,укладка тротуарной плитки в ярославле,укладка тротуарной плитки в ярославле,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,3,0,0.0,8.67,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007130,укладка тротуарной плитки в ярославле цена за 1м2,укладка тротуарной плитки в ярославле цена за 1м2,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007131,укладка тротуарной плитки на готовое основание цена,укладка тротуарной плитки на готовое основание цена,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,9.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007132,укладка тротуарной плитки на пол цена за м2,укладка тротуарной плитки на пол цена за м2,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,8.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007133,укладка тротуарной плитки на старое покрытие,укладка тротуарной плитки на старое покрытие,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007134,укладка тротуарной плитки на старую брусчатку,укладка тротуарной плитки на старую брусчатку,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007135,укладка тротуарной плитки переславль залесский,укладка тротуарной плитки переславль залесский,,commercial_research,frozen_collision,,Переславль-Залесский,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,1,100.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007136,укладка тротуарной плитки переславль залесский цена за квадратный,укладка тротуарной плитки переславль залесский цена за квадратный,,transactional,frozen_collision,,Переславль-Залесский,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007137,укладка тротуарной плитки под ключ в переславле уена,укладка тротуарной плитки под ключ в переславле уена,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007138,укладка тротуарной плитки под ключ переславль-залесский,укладка тротуарной плитки под ключ переславль залесский,,transactional,frozen_collision,,Переславль-Залесский,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,2,200.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007139,укладка тротуарной плитки пошехонье,укладка тротуарной плитки пошехонье,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,1,50.0,4.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007140,укладка тротуарной плитки расценки,укладка тротуарной плитки расценки,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,7.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007141,укладка тротуарной плитки рыбинск,укладка тротуарной плитки рыбинск,,commercial_research,frozen_collision,,Рыбинск,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,9.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007142,укладка тротуарной плитки рыбинск цена,укладка тротуарной плитки рыбинск цена,,transactional,frozen_collision,,Рыбинск,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,7.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007143,укладка тротуарной плитки стоимость,укладка тротуарной плитки стоимость,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,12.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007144,укладка тротуарной плитки стоимость ярославская область,укладка тротуарной плитки стоимость ярославская область,,transactional,frozen_collision,,Ярославская область,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,1,100.0,11.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007145,укладка тротуарной плитки тутаев,укладка тротуарной плитки тутаев,,commercial_research,frozen_collision,,Тутаев,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,3,0,0.0,9.67,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007146,укладка тротуарной плитки углич,укладка тротуарной плитки углич,,commercial_research,frozen_collision,,Углич,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,1,50.0,6.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007147,укладка тротуарной плитки цена,укладка тротуарной плитки цена,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,27,0,0.0,10.41,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007148,укладка тротуарной плитки цена в ярославле,укладка тротуарной плитки цена в ярославле,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,12.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007149,укладка тротуарной плитки цена за каждый этап в ярославле,укладка тротуарной плитки цена за каждый этап в ярославле,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,1,50.0,7.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007150,укладка тротуарной плитки цена работ с ндс,укладка тротуарной плитки цена работ с ндс,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,8.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007151,укладка тротуарной плитки ярославль,укладка тротуарной плитки ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,24.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007152,укладка тротуарной плитки ярославль цена за м2,укладка тротуарной плитки ярославль цена за м2,,transactional,frozen_collision,,Ярославль,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,19,2,10.53,9.68,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007164,уличная плитка на даче кладут ли на старую плитку,уличная плитка на даче кладут ли на старую плитку,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007176,уложить плитку на даче под ключ цена,уложить плитку на даче под ключ цена,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,3,0,0.0,11.67,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007177,уложить плитку с демонтажем старой на участке,уложить плитку с демонтажем старой на участке,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007178,уложить тротуарную плитку в переславле залесском,уложить тротуарную плитку в переславле залесском,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007179,уложить тротуарную плитку цена работы за квадратный,уложить тротуарную плитку цена работы за квадратный,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,8.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007180,уложить тротуарную плитку цена работы за квадратный метр,уложить тротуарную плитку цена работы за квадратный метр,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007181,уложить тротуарную плитку цена работы за квадратный метр ярославль,уложить тротуарную плитку цена работы за квадратный метр ярославль,,transactional,frozen_collision,,Ярославль,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,11.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007199,услуги дренажа участка,услуги дренажа участка,,transactional,frozen_collision,,,frozen:drainage|object:site,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,7.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007216,услуги по обустройству дренажных систем в ярославле,услуги по обустройству дренажных систем в ярославле,,transactional,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,13.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K007224,услуги по укладке тротуарной плитки цена в ярославле за квадратный метр,услуги по укладке тротуарной плитки цена в ярославле за квадратный метр,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,10.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
